CustomerID,TotalSpent,Orders,ItemsPurchased,CountriesPurchased,AvgOrderValue,Recency
13144.0,110.95,1,21,1,110.95,332
13145.0,618.52,4,145,1,154.63,39
13146.0,228.91,1,154,1,228.91,25
13147.0,712.8000000000001,4,144,1,178.20000000000002,9
13148.0,1546.13,6,1025,1,257.68833333333333,28
13149.0,1676.06,4,1280,1,419.015,13
13151.0,1257.8700000000001,1,363,1,1257.8700000000001,295
13153.0,486.22,1,418,1,486.22,5
13155.0,971.76,4,497,1,242.94,32
13157.0,1441.1,3,1155,1,480.3666666666666,48
13158.0,1201.06,4,784,1,300.265,94
13159.0,1429.35,4,1058,1,357.3375,8
13160.0,91.8,1,56,1,91.8,21
13161.0,112.75,1,29,1,112.75,312
13162.0,935.03,3,771,1,311.6766666666667,121
13165.0,1021.48,2,1376,1,510.74,45
13166.0,417.2,1,216,1,417.2,282
13167.0,791.33,4,785,1,197.8325,18
13168.0,477.96000000000004,2,171,1,238.98000000000002,35
13169.0,712.88,2,272,1,356.44,63
13170.0,108.81,1,141,1,108.81,26
13171.0,468.41,3,229,1,156.13666666666668,21
13173.0,353.65,2,277,1,176.825,3
13174.0,2742.82,3,1352,1,914.2733333333334,15
13176.0,481.49,1,448,1,481.49,45
13177.0,282.45,1,91,1,282.45,64
13178.0,5725.47,11,3570,1,520.4972727272727,25
13182.0,121.18,1,201,1,121.18,44
13183.0,3957.78,9,2208,1,439.75333333333333,7
13184.0,906.33,6,902,1,151.055,14
13185.0,71.4,1,12,1,71.4,267
13186.0,1575.89,3,820,1,525.2966666666667,39
13187.0,236.02,1,95,1,236.02,336
13188.0,114.60000000000001,1,25,1,114.60000000000001,10
13189.0,260.68,2,842,1,130.34,18
13192.0,911.94,2,595,1,455.97,94
13193.0,112.08,1,46,1,112.08,60
13194.0,60.7,1,26,1,60.7,135
13196.0,1797.78,4,1224,1,449.445,10
13198.0,3016.69,5,2378,1,603.338,9
13199.0,9749.24,37,6124,1,263.49297297297295,3
13200.0,870.09,4,516,1,217.5225,18
13203.0,869.46,4,800,1,217.365,9
13207.0,250.26000000000002,2,130,1,125.13000000000001,14
13208.0,835.3,5,590,1,167.06,58
13209.0,5891.61,8,4253,1,736.45125,29
13210.0,353.48,1,316,1,353.48,93
13211.0,1095.42,3,834,1,365.14000000000004,9
13212.0,786.83,3,309,1,262.2766666666667,19
13213.0,1520.58,5,1360,1,304.116,56
13216.0,333.74,1,297,1,333.74,267
13217.0,137.02,2,118,1,68.51,121
13218.0,62.63999999999999,1,88,1,62.63999999999999,126
13220.0,819.2900000000001,4,196,1,204.82250000000002,77
13221.0,847.41,2,244,1,423.705,239
13223.0,163.20000000000002,2,88,1,81.60000000000001,199
13224.0,2155.95,2,1518,1,1077.975,59
13225.0,6463.84,7,3416,1,923.4057142857143,2
13226.0,108.21000000000001,1,80,1,108.21000000000001,272
13227.0,257.7,1,99,1,257.7,201
13228.0,358.0,1,200,1,358.0,80
13229.0,160.95,1,63,1,160.95,225
13230.0,2478.03,13,1322,1,190.61769230769232,3
13232.0,1328.35,7,773,1,189.7642857142857,12
13233.0,605.12,2,1004,1,302.56,73
13235.0,1031.07,1,441,1,1031.07,211
13236.0,744.85,2,416,1,372.425,24
13238.0,422.85,3,187,1,140.95000000000002,16
13239.0,329.56,1,327,1,329.56,261
13240.0,663.65,4,298,1,165.9125,95
13242.0,270.40000000000003,3,130,1,90.13333333333334,111
13243.0,585.12,1,232,1,585.12,202
13244.0,121.74000000000001,1,38,1,121.74000000000001,92
13245.0,430.5,1,125,1,430.5,50
13246.0,1961.52,6,1587,1,326.92,17
13247.0,501.12,4,328,1,125.28,17
13248.0,465.68,2,305,1,232.84,124
13249.0,711.41,3,546,1,237.13666666666666,91
13253.0,1030.4,2,1572,1,515.2,156
13255.0,399.51,2,177,1,199.755,8
13258.0,672.83,3,282,1,224.27666666666667,11
13259.0,283.18,1,126,1,283.18,61
13260.0,557.62,1,142,1,557.62,60
13261.0,944.1,2,210,1,472.05,268
13262.0,200.29,1,125,1,200.29,262
13263.0,7436.93,35,4768,1,212.48371428571429,0
13265.0,2092.66,5,1740,1,418.532,52
13266.0,2240.35,7,2668,1,320.05,42
13267.0,4227.64,18,1860,1,234.8688888888889,2
13268.0,1896.22,7,2095,1,270.8885714285714,17
13269.0,5343.28,15,3513,1,356.21866666666665,0
13270.0,590.0,1,200,1,590.0,365
13272.0,276.56,2,96,1,138.28,30
13273.0,138.98,1,153,1,138.98,112
13276.0,590.9300000000001,2,161,1,295.46500000000003,63
13277.0,258.4,4,176,1,64.6,15
13278.0,542.73,1,537,1,542.73,40
13279.0,137.75,1,73,1,137.75,77
13280.0,798.46,3,518,1,266.15333333333336,121
13282.0,1132.14,3,307,1,377.38000000000005,17
13283.0,93.66,2,90,1,46.83,59
13285.0,2709.12,4,2051,1,677.28,22
13291.0,361.11,1,233,1,361.11,155
13292.0,578.9399999999999,2,347,1,289.46999999999997,38
13294.0,873.74,2,453,1,436.87,189
13295.0,201.20000000000002,1,82,1,201.20000000000002,359
13296.0,87.4,1,78,1,87.4,136
13297.0,2089.85,4,963,1,522.4625,7
13298.0,360.0,1,96,1,360.0,0
13299.0,142.5,1,30,1,142.5,267
13300.0,371.89,1,203,1,371.89,168
13301.0,618.09,4,345,1,154.5225,103
13302.0,63.75,1,5,1,63.75,154
13304.0,300.42,1,238,1,300.42,350
13305.0,2000.86,10,1232,1,200.08599999999998,3
13307.0,15.0,1,4,1,15.0,119
13308.0,1385.51,3,843,1,461.83666666666664,22
13309.0,1456.79,5,1544,1,291.358,6
13310.0,407.47,1,161,1,407.47,205
13311.0,598.57,2,305,1,299.285,3
13313.0,1555.32,5,851,1,311.06399999999996,21
13314.0,186.47,1,189,1,186.47,1
13316.0,5732.93,4,5508,1,1433.2325,36
13317.0,889.98,4,384,1,222.495,198
13318.0,640.76,3,304,1,213.58666666666667,0
13319.0,9024.28,23,3964,1,392.36,4
13320.0,472.54,1,361,1,472.54,106
13321.0,567.36,2,372,1,283.68,71
13322.0,199.48000000000002,1,117,1,199.48000000000002,16
13323.0,787.85,5,175,1,157.57,2
13324.0,7121.95,10,5205,1,712.1949999999999,35
13325.0,675.3,1,240,1,675.3,81
13327.0,3143.67,7,1402,1,449.0957142857143,38
13328.0,1308.48,1,680,1,1308.48,315
13329.0,304.2,1,175,1,304.2,366
13330.0,1140.93,3,751,1,380.31,92
13332.0,350.9,1,179,1,350.9,13
13334.0,3502.32,3,1764,1,1167.44,81
13336.0,795.12,1,559,1,795.12,76
13339.0,860.12,1,326,1,860.12,200
13340.0,10736.48,7,5770,1,1533.782857142857,44
13341.0,775.85,1,301,1,775.85,260
13344.0,2511.69,3,952,1,837.23,67
13345.0,389.5,1,141,1,389.5,287
13347.0,341.36,1,205,1,341.36,69
13348.0,233.76,1,136,1,233.76,63
13349.0,247.32,1,225,1,247.32,10
13350.0,332.55,1,132,1,332.55,15
13351.0,373.94,1,117,1,373.94,65
13352.0,397.97999999999996,1,321,1,397.97999999999996,59
13354.0,743.53,1,604,1,743.53,70
13355.0,674.7,1,314,1,674.7,121
13356.0,768.24,1,325,1,768.24,79
13357.0,609.4,1,321,1,609.4,256
13358.0,439.03,1,285,1,439.03,268
13359.0,439.56,1,161,1,439.56,63
13362.0,3090.7400000000002,4,1382,1,772.6850000000001,8
13363.0,992.5,2,710,1,496.25,17
13365.0,700.6,1,404,1,700.6,217
13366.0,56.160000000000004,1,144,1,56.160000000000004,49
13368.0,623.4,2,327,1,311.7,256
13372.0,378.64,1,159,1,378.64,89
13373.0,3312.25,3,1651,1,1104.0833333333333,60
13375.0,778.65,1,442,1,778.65,88
13376.0,1019.76,3,493,1,339.92,98
13379.0,572.56,3,601,1,190.85333333333332,25
13381.0,3639.31,6,2029,1,606.5516666666666,31
13382.0,222.99,1,131,1,222.99,280
13384.0,4151.93,7,2422,1,593.1328571428572,30
13385.0,534.57,1,281,1,534.57,329
13388.0,55.8,1,20,1,55.8,130
13389.0,797.96,3,429,1,265.9866666666667,10
13390.0,544.08,1,224,1,544.08,74
13391.0,59.8,1,4,1,59.8,203
13394.0,1609.16,5,1356,1,321.832,1
13395.0,307.72,1,336,1,307.72,184
13396.0,973.72,1,461,1,973.72,28
13397.0,1544.13,5,430,1,308.826,72
13398.0,457.34,1,281,1,457.34,191
13402.0,621.23,2,479,1,310.615,126
13403.0,75.0,1,44,1,75.0,17
13404.0,252.49,2,111,1,126.245,0
13405.0,572.451,3,165,1,190.817,73
13408.0,23717.78,54,13597,1,439.21814814814815,1
13410.0,1003.06,5,518,1,200.612,23
13411.0,213.55,1,72,1,213.55,106
13414.0,1390.5,3,1574,1,463.5,133
13416.0,712.5,2,142,1,356.25,43
13417.0,640.83,2,162,1,320.415,4
13418.0,5247.51,17,3564,1,308.6770588235294,11
13419.0,221.06,1,275,1,221.06,63
13420.0,104.05,1,27,1,104.05,149
13421.0,1833.71,2,1128,1,916.855,39
13422.0,2626.3,1,1326,1,2626.3,63
13425.0,1624.21,3,1123,1,541.4033333333333,107
13426.0,3641.32,10,2245,1,364.132,0
13427.0,582.6,3,545,1,194.20000000000002,18
13428.0,201.78,1,151,1,201.78,9
13429.0,1006.8,4,1390,1,251.7,10
13430.0,343.14,1,318,1,343.14,18
13431.0,1269.1,2,672,1,634.55,66
13434.0,534.24,2,300,1,267.12,73
13435.0,3809.8900000000003,7,2129,1,544.2700000000001,4
13436.0,196.89,1,76,1,196.89,1
13437.0,3408.06,7,1283,1,486.86571428571426,13
13439.0,283.71,1,242,1,283.71,254
13441.0,296.64,1,204,1,296.64,91
13447.0,1129.14,3,584,1,376.38000000000005,22
13448.0,1661.44,3,852,1,553.8133333333334,16
13449.0,291.88,1,222,1,291.88,23
13450.0,2043.7199999999998,6,1982,1,340.61999999999995,26
13451.0,2898.2599999999998,5,2128,1,579.6519999999999,25
13452.0,590.0,2,2,1,295.0,258
13453.0,356.97999999999996,2,134,1,178.48999999999998,165
13455.0,365.4,1,164,1,365.4,24
13456.0,1559.0600000000002,5,665,1,311.812,17
13458.0,9257.16,13,5315,1,712.0892307692308,6
13460.0,183.44,2,286,1,91.72,28
13461.0,1445.0,3,1170,1,481.6666666666667,38
13462.0,151.5,1,62,1,151.5,252
13464.0,674.68,1,403,1,674.68,57
13466.0,307.9,1,259,1,307.9,183
13467.0,1071.91,2,580,1,535.955,10
13468.0,4314.82,29,2088,1,148.78689655172414,1
13470.0,165.0,2,100,1,82.5,98
13471.0,2501.84,4,1583,1,625.46,0
13473.0,422.64,2,266,1,211.32,60
13474.0,226.84,1,129,1,226.84,235
13475.0,1431.78,4,1012,1,357.945,190
13476.0,510.87,1,253,1,510.87,178
13477.0,1454.58,6,1021,1,242.42999999999998,37
13479.0,144.35,1,89,1,144.35,234
13481.0,1789.56,4,1130,1,447.39,45
13482.0,184.64,1,116,1,184.64,231
13483.0,140.34,1,160,1,140.34,65
13484.0,313.8,1,44,1,313.8,240
13485.0,454.24,1,277,1,454.24,232
13486.0,1122.41,3,669,1,374.1366666666667,77
13487.0,575.4,3,265,1,191.79999999999998,57
13488.0,7610.0199999999995,12,3752,1,634.1683333333333,16
13489.0,449.52,4,560,1,112.38,104
13491.0,1215.82,10,903,1,121.582,51
13492.0,1269.84,3,408,1,423.28,135
13493.0,618.63,2,380,1,309.315,274
13494.0,316.26000000000005,1,162,1,316.26000000000005,311
13495.0,1533.92,4,620,1,383.48,7
13496.0,653.33,2,341,1,326.665,10
13497.0,194.55,1,109,1,194.55,282
13499.0,1159.11,5,1365,1,231.82199999999997,17
13500.0,824.37,2,417,1,412.185,22
13501.0,1340.32,1,560,1,1340.32,287
13502.0,292.0,3,264,1,97.33333333333333,16
13503.0,216.85,1,248,1,216.85,70
13504.0,295.93,1,178,1,295.93,63
13505.0,2477.54,2,1633,1,1238.77,72
13506.0,458.52,2,324,1,229.26,315
13507.0,2479.16,4,1597,1,619.79,2
13508.0,110.97,1,24,1,110.97,243
13509.0,979.72,7,1106,1,139.96,8
13510.0,1791.56,4,1386,1,447.89,0
13512.0,251.21,1,143,1,251.21,260
13513.0,205.1,1,109,1,205.1,126
13514.0,152.20000000000002,1,40,1,152.20000000000002,73
13515.0,891.12,4,681,1,222.78,72
13516.0,1389.41,3,985,1,463.1366666666667,20
13517.0,2128.42,3,1369,1,709.4733333333334,59
13518.0,627.16,1,382,1,627.16,85
13519.0,122.75,1,23,1,122.75,77
13520.0,1470.55,3,674,1,490.18333333333334,58
13521.0,1071.73,3,718,1,357.24333333333334,0
13522.0,125.80000000000001,1,44,1,125.80000000000001,29
13523.0,2269.34,4,1314,1,567.335,32
13524.0,680.1800000000001,5,324,1,136.036,40
13525.0,628.78,2,394,1,314.39,14
13527.0,1769.06,6,1481,1,294.8433333333333,33
13529.0,307.76,2,74,1,153.88,78
13531.0,483.8,2,174,1,241.9,204
13532.0,210.31,1,129,1,210.31,33
13533.0,269.09,3,202,1,89.69666666666666,182
13534.0,3998.7000000000003,17,1946,1,235.21764705882356,1
13536.0,3444.39,7,2126,1,492.05571428571426,0
13538.0,1280.85,7,175,1,182.97857142857143,42
13539.0,631.34,3,320,1,210.4466666666667,85
13544.0,276.06,2,112,1,138.03,39
13546.0,621.09,3,357,1,207.03,11
13548.0,678.16,2,436,1,339.08,95
13549.0,918.2,7,458,1,131.17142857142858,25
13551.0,91.80000000000001,1,12,1,91.80000000000001,318
13552.0,2383.73,9,921,1,264.8588888888889,65
13555.0,4098.88,4,2636,1,1024.72,73
13557.0,584.06,2,546,1,292.03,27
13558.0,594.52,4,338,1,148.63,5
13560.0,171.42000000000002,1,63,1,171.42000000000002,6
13561.0,141.85999999999999,1,83,1,141.85999999999999,215
13562.0,1799.33,3,757,1,599.7766666666666,81
13563.0,777.53,2,209,1,388.765,83
13564.0,1174.03,2,635,1,587.015,353
13565.0,240.22,2,172,1,120.11,18
13566.0,856.84,2,567,1,428.42,40
13568.0,187.05,1,66,1,187.05,172
13569.0,338.62,2,156,1,169.31,16
13570.0,239.49,1,161,1,239.49,242
13571.0,2088.94,12,1757,1,174.07833333333335,12
13572.0,1384.25,1,534,1,1384.25,205
13573.0,290.25,2,302,1,145.125,49
13575.0,732.0699999999999,5,449,1,146.414,22
13576.0,6717.34,18,2646,1,373.18555555555554,9
13577.0,1222.25,3,585,1,407.4166666666667,24
13579.0,467.04,2,176,1,233.52,14
13581.0,118.0,1,30,1,118.0,308
13583.0,781.03,1,725,1,781.03,155
13584.0,142.4,1,37,1,142.4,306
13588.0,1291.0,5,1336,1,258.2,30
13589.0,379.65,2,114,1,189.825,14
13590.0,1981.92,6,1848,1,330.32,10
13591.0,1117.13,3,485,1,372.3766666666667,64
13592.0,247.95999999999998,4,84,1,61.989999999999995,35
13593.0,1589.58,4,584,1,397.395,107
13594.0,396.97,1,359,1,396.97,52
13596.0,664.11,2,384,1,332.055,5
13599.0,3713.17,18,2465,1,206.28722222222223,0
13600.0,219.52,1,324,1,219.52,311
13601.0,693.32,2,548,1,346.66,44
13602.0,428.89,1,267,1,428.89,64
13603.0,164.34,1,164,1,164.34,25
13606.0,276.75,3,276,1,92.25,28
13607.0,675.51,1,288,1,675.51,39
13610.0,721.21,5,332,1,144.24200000000002,11
13611.0,1154.4,3,754,1,384.8,88
13614.0,1585.46,4,564,1,396.365,23
13617.0,544.18,3,300,1,181.39333333333332,39
13618.0,177.34,1,246,1,177.34,173
13621.0,213.85,1,343,1,213.85,116
13623.0,580.75,4,267,1,145.1875,30
13626.0,257.23,1,209,1,257.23,252
13627.0,1217.39,4,933,1,304.3475,58
13629.0,7792.36,11,4372,1,708.3963636363636,22
13630.0,2024.08,6,1387,1,337.34666666666664,4
13631.0,3070.42,11,467,1,279.1290909090909,99
13632.0,2118.93,5,1031,1,423.78599999999994,24
13634.0,1547.3600000000001,5,700,1,309.47200000000004,32
13635.0,1071.03,1,677,1,1071.03,67
13636.0,949.12,5,592,1,189.824,36
13637.0,804.3,3,405,1,268.09999999999997,51
13638.0,122.64,1,93,1,122.64,15
13639.0,1033.34,1,800,1,1033.34,73
13642.0,312.28,1,151,1,312.28,215
13643.0,519.44,3,273,1,173.14666666666668,30
13644.0,1845.3400000000001,3,1586,1,615.1133333333333,44
13645.0,252.1,1,158,1,252.1,119
13647.0,1648.1200000000001,4,887,1,412.03000000000003,9
13649.0,346.6,2,139,1,173.3,256
13650.0,1836.34,6,922,1,306.0566666666667,16
13651.0,94.2,2,33,1,47.1,34
13652.0,1095.08,3,578,1,365.02666666666664,45
13654.0,2707.33,6,2182,1,451.22166666666664,42
13655.0,932.97,2,605,1,466.485,113
13656.0,379.65,2,490,1,189.825,164
13657.0,382.14,2,209,1,191.07,10
13658.0,1705.87,4,719,1,426.4675,9
13659.0,1563.0,2,882,1,781.5,205
13662.0,881.26,3,533,1,293.75333333333333,85
13663.0,189.47,1,91,1,189.47,178
13666.0,84.65,3,41,1,28.21666666666667,59
13667.0,299.05,1,149,1,299.05,148
13668.0,3877.53,16,1987,1,242.345625,2
13669.0,218.55,2,237,1,109.275,50
13670.0,349.7,1,282,1,349.7,74
13672.0,124.26,1,38,1,124.26,300
13673.0,387.44,2,114,1,193.72,18
13675.0,486.82000000000005,2,330,1,243.41000000000003,150
13678.0,232.6,1,924,1,232.6,151
13680.0,2199.01,3,1265,1,733.0033333333334,0
13681.0,827.83,4,360,1,206.9575,17
13682.0,59.5,1,10,1,59.5,186
13685.0,3119.44,7,5056,1,445.63428571428574,2
13686.0,72.0,1,70,1,72.0,182
13689.0,910.0,1,512,1,910.0,62
13690.0,172.25,1,67,1,172.25,58
13692.0,631.69,2,492,1,315.845,24
13694.0,48694.89,40,51113,1,1217.37225,3
13695.0,2504.13,15,1603,1,166.942,30
13697.0,151.29999999999998,1,177,1,151.29999999999998,38
13699.0,308.58000000000004,1,66,1,308.58000000000004,154
13700.0,2248.63,10,2281,1,224.863,25
13703.0,99.5,1,10,1,99.5,317
13704.0,2308.06,9,1531,1,256.4511111111111,4
13705.0,711.86,3,363,1,237.28666666666666,7
13706.0,330.79,1,189,1,330.79,302
13707.0,806.41,2,351,1,403.205,266
13708.0,285.33,1,301,1,285.33,270
13709.0,2635.07,8,1298,1,329.38375,3
13710.0,180.48,1,176,1,180.48,31
13711.0,252.06,2,140,1,126.03,218
13712.0,228.84,1,352,1,228.84,246
13715.0,422.04,3,204,1,140.68,280
13716.0,138.28,1,138,1,138.28,268
13717.0,787.0699999999999,3,767,1,262.3566666666666,31
13718.0,306.55,2,173,1,153.275,245
13719.0,1041.68,5,609,1,208.336,14
13720.0,799.9,4,501,1,199.975,116
13721.0,524.14,1,316,1,524.14,35
13722.0,2375.41,3,1401,1,791.8033333333333,131
13723.0,199.85000000000002,1,43,1,199.85000000000002,216
13725.0,1759.58,7,614,1,251.3685714285714,49
13726.0,1079.6599999999999,2,1054,1,539.8299999999999,38
13727.0,333.48,2,162,1,166.74,28
13728.0,1016.14,6,458,1,169.35666666666665,36
13730.0,752.6,2,488,1,376.3,135
13731.0,610.59,2,278,1,305.295,218
13732.0,491.86,1,498,1,491.86,27
13735.0,1948.39,3,623,1,649.4633333333334,24
13736.0,729.8,2,496,1,364.9,4
13737.0,339.59999999999997,1,125,1,339.59999999999997,199
13739.0,216.9,1,54,1,216.9,17
13740.0,350.75,1,425,1,350.75,240
13741.0,668.4300000000001,3,218,1,222.81000000000003,71
13742.0,3107.87,12,1115,1,258.9891666666667,16
13743.0,1341.6,7,1776,1,191.65714285714284,2
13744.0,1080.52,2,1153,1,540.26,94
13747.0,79.6,1,8,1,79.6,373
13748.0,948.25,5,439,1,189.65,95
13750.0,1647.26,5,516,1,329.452,53
13751.0,296.25,1,152,1,296.25,287
13752.0,1175.38,6,874,1,195.89666666666668,123
13753.0,741.26,1,512,1,741.26,287
13754.0,282.59999999999997,2,214,1,141.29999999999998,151
13755.0,2108.06,9,1242,1,234.2288888888889,3
13756.0,5189.52,14,3188,1,370.68,1
13758.0,3190.55,7,1844,1,455.79285714285714,11
13759.0,659.4100000000001,2,287,1,329.70500000000004,32
13760.0,286.79,2,197,1,143.395,53
13761.0,1070.65,2,642,1,535.325,49
13763.0,1714.96,1,728,1,1714.96,62
13764.0,1519.42,3,926,1,506.47333333333336,70
13767.0,16763.81,36,7105,1,465.66138888888895,1
13769.0,2796.51,10,1163,1,279.651,1
13771.0,2634.45,4,1477,1,658.6125,63
13772.0,1122.63,3,540,1,374.21000000000004,33
13774.0,345.0,1,192,1,345.0,81
13777.0,25977.16,33,12897,1,787.1866666666666,0
13778.0,178.7,1,70,1,178.7,102
13780.0,360.01,2,318,1,180.005,6
13781.0,127.84,1,30,1,127.84,250
13782.0,908.86,6,369,1,151.47666666666666,12
13784.0,2462.79,11,2493,1,223.89,9
13786.0,230.39999999999998,1,136,1,230.39999999999998,366
13787.0,309.04,2,337,1,154.52,75
13790.0,348.8,1,748,1,348.8,3
13791.0,1516.0,2,1200,1,758.0,127
13792.0,195.55,2,92,1,97.775,65
13798.0,33391.19,56,21528,1,596.27125,0
13799.0,688.86,2,402,1,344.43,116
13800.0,558.32,1,331,1,558.32,309
13801.0,324.8,1,168,1,324.8,66
13803.0,277.07,1,121,1,277.07,254
13804.0,2588.39,7,1462,1,369.77,30
13805.0,924.6,2,1900,1,462.3,51
13806.0,256.38,1,56,1,256.38,63
13807.0,112.6,1,36,1,112.6,366
13808.0,1747.66,5,782,1,349.53200000000004,5
13809.0,155.05,1,29,1,155.05,304
13810.0,899.51,2,311,1,449.755,28
13811.0,591.75,2,67,1,295.875,183
13812.0,539.0,3,333,1,179.66666666666666,41
13813.0,1366.8600000000001,4,552,1,341.71500000000003,39
13814.0,617.54,1,332,1,617.54,136
13815.0,4027.36,4,2560,1,1006.84,21
13816.0,571.6700000000001,2,269,1,285.83500000000004,23
13817.0,382.98,2,211,1,191.49,28
13819.0,1140.35,3,1109,1,380.1166666666666,301
13821.0,385.64,2,153,1,192.82,144
13822.0,632.0,2,611,1,316.0,5
13823.0,957.66,2,439,1,478.83,18
13824.0,1698.94,5,768,1,339.788,32
13826.0,189.5,1,82,1,189.5,175
13827.0,409.8,3,138,1,136.6,57
13828.0,209.49,1,311,1,209.49,21
13831.0,2198.45,6,743,1,366.4083333333333,15
13832.0,52.199999999999996,1,28,1,52.199999999999996,18
13833.0,383.85,1,117,1,383.85,158
13835.0,834.57,4,442,1,208.6425,24
13837.0,266.59000000000003,2,182,1,133.29500000000002,211
13838.0,674.82,4,254,1,168.705,5
13841.0,85.0,1,100,1,85.0,252
13842.0,3385.62,9,1768,1,376.18,58
13844.0,361.62,1,196,1,361.62,10
13845.0,312.98,1,182,1,312.98,64
13846.0,865.0600000000001,3,388,1,288.35333333333335,24
13848.0,1255.0,3,3700,1,418.3333333333333,91
13849.0,1537.95,2,1016,1,768.975,51
13850.0,1595.48,1,944,1,1595.48,128
13851.0,2651.46,3,1705,1,883.82,95
13853.0,1090.14,1,312,1,1090.14,56
13854.0,6559.24,20,1688,1,327.962,8
13856.0,388.5,3,494,1,129.5,168
13858.0,216.17,1,75,1,216.17,56
13859.0,201.16,1,129,1,201.16,325
13860.0,1245.9,5,591,1,249.18,0
13862.0,2209.36,8,1688,1,276.17,17
13863.0,305.78,1,224,1,305.78,247
13865.0,501.56,4,204,1,125.39,57
13866.0,145.67000000000002,1,57,1,145.67000000000002,73
13867.0,1005.09,3,501,1,335.03000000000003,30
13868.0,3192.54,2,1964,1,1596.27,6
13869.0,3083.65,4,1709,1,770.9125,122
13870.0,2770.94,8,1325,1,346.3675,1
13871.0,6403.25,13,2806,1,492.5576923076923,22
13873.0,389.6,3,140,1,129.86666666666667,119
13874.0,540.45,1,180,1,540.45,357
13875.0,1786.79,5,1316,1,357.358,53
13876.0,122.7,1,36,1,122.7,63
13877.0,117.24,1,108,1,117.24,85
13878.0,1271.57,1,463,1,1271.57,54
13880.0,3219.77,13,1842,1,247.67461538461538,20
13881.0,11822.68,17,7320,1,695.4517647058824,3
13882.0,700.58,4,570,1,175.145,2
13883.0,649.74,2,392,1,324.87,218
13884.0,787.6,5,300,1,157.52,6
13885.0,506.8,2,182,1,253.4,188
13886.0,243.56,1,126,1,243.56,70
13887.0,349.55,1,147,1,349.55,203
13888.0,595.67,2,254,1,297.835,119
13889.0,416.90000000000003,1,146,1,416.90000000000003,92
13890.0,1883.8100000000002,10,831,1,188.38100000000003,0
13892.0,632.97,4,983,1,158.2425,26
13893.0,821.1,1,190,1,821.1,297
13894.0,403.77000000000004,2,249,1,201.88500000000002,23
13895.0,2593.07,4,1365,1,648.2675,27
13897.0,311.16,1,200,1,311.16,49
13898.0,155.93,1,133,1,155.93,325
13899.0,388.52,2,156,1,194.26,15
13900.0,740.95,3,430,1,246.98333333333335,182
13901.0,2867.2,5,1739,1,573.4399999999999,71
13904.0,332.64,2,332,1,166.32,36
13908.0,1538.44,2,920,1,769.22,79
13911.0,2580.91,9,2731,1,286.7677777777778,56
13914.0,321.07,1,125,1,321.07,35
13917.0,272.04,2,228,1,136.02,49
13918.0,1212.8400000000001,2,1140,1,606.4200000000001,49
13919.0,213.15,1,338,1,213.15,121
13922.0,172.25,1,93,1,172.25,351
13923.0,351.13,1,185,1,351.13,53
13924.0,1136.27,4,1131,1,284.0675,1
13925.0,49.5,1,10,1,49.5,92
13926.0,223.85000000000002,1,104,1,223.85000000000002,22
13927.0,348.99,1,214,1,348.99,74
13928.0,464.57,4,129,1,116.1425,10
13929.0,842.65,2,143,1,421.325,168
13930.0,337.34,2,274,1,168.67,57
13931.0,1237.53,2,725,1,618.765,95
13932.0,307.4,1,72,1,307.4,294
13933.0,608.7900000000001,2,205,1,304.39500000000004,108
13934.0,922.1,1,390,1,922.1,263
13937.0,158.85,1,123,1,158.85,168
13938.0,71.66,1,70,1,71.66,34
13939.0,568.55,3,847,1,189.51666666666665,22
13940.0,839.14,4,516,1,209.785,16
13941.0,5112.96,5,2364,1,1022.592,21
13946.0,561.5699999999999,3,443,1,187.18999999999997,78
13947.0,90.6,1,44,1,90.6,64
13948.0,102.0,1,40,1,102.0,360
13949.0,2427.32,6,2474,1,404.55333333333334,2
13950.0,604.12,3,271,1,201.37333333333333,10
13951.0,674.45,3,459,1,224.8166666666667,175
13952.0,3251.071,2,1431,1,1625.5355,217
13953.0,3515.68,7,2724,1,502.23999999999995,6
13955.0,322.96,2,154,1,161.48,153
13956.0,1019.27,5,486,1,203.85399999999998,4
13959.0,594.04,3,355,1,198.01333333333332,78
13960.0,230.22,2,142,1,115.11,20
13962.0,169.55,2,87,1,84.775,21
13963.0,664.54,4,460,1,166.135,307
13967.0,80.7,1,42,1,80.7,145
13969.0,7218.3,16,3526,1,451.14375,6
13971.0,2120.1,6,1470,1,353.34999999999997,18
13972.0,190.25,2,187,1,95.125,70
13973.0,264.7,1,109,1,264.7,286
13974.0,413.59000000000003,1,249,1,413.59000000000003,48
13975.0,1790.08,5,1251,1,358.01599999999996,30
13976.0,357.98,1,154,1,357.98,206
13978.0,196.79000000000002,2,315,1,98.39500000000001,14
13979.0,869.87,1,639,1,869.87,72
13980.0,200.14,1,172,1,200.14,59
13982.0,1396.61,3,832,1,465.53666666666663,38
13983.0,2590.46,11,1170,1,235.49636363636364,29
13984.0,488.03,4,271,1,122.0075,26
13985.0,6535.63,14,3201,1,466.8307142857143,3
13986.0,320.46,1,430,1,320.46,16
13988.0,3647.75,5,2758,1,729.55,19
13989.0,1266.08,2,1313,1,633.04,65
13990.0,311.3,1,190,1,311.3,212
13991.0,852.88,6,995,1,142.14666666666668,11
13992.0,76.8,1,64,1,76.8,29
13993.0,3466.36,9,900,1,385.1511111111111,42
13994.0,2274.14,6,932,1,379.0233333333333,3
13995.0,1083.24,4,696,1,270.81,14
